Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Sun, Apr 8, 2012,6:00p,,Box Score,@,Miami Heat,L,,75,98,21,35,L 2,
Mon, Apr 9, 2012,7:00p,,Box Score,@,Orlando Magic,L,,89,119,21,36,L 3,
Thu, Apr 12, 2012,7:00p,,Box Score,@,Charlotte Bobcats,W,,109,85,22,36,W 1,
Fri, Apr 13, 2012,8:00p,,Box Score,,Milwaukee Bucks,L,,97,113,22,37,L 1,
Sun, Apr 15, 2012,6:00p,,Box Score,,Chicago Bulls,L,OT,94,100,22,38,L 2,
,,,,,,,,,,,,,
Tue, Apr 17, 2012,7:30p,,Box Score,,Cleveland Cavaliers,W,,116,77,23,38,W 1,
Wed, Apr 18, 2012,7:30p,,Box Score,@,Atlanta Hawks,L,,84,116,23,39,L 1,
Thu, Apr 19, 2012,7:30p,,Box Score,,Minnesota Timberwolves,L,,80,91,23,40,L 2,
Sun, Apr 22, 2012,6:00p,,Box Score,,Toronto Raptors,W,,76,73,24,40,W 1,
Mon, Apr 23, 2012,7:00p,,Box Score,@,Indiana Pacers,L,,97,103,24,41,L 1,
Thu, Apr 26, 2012,8:00p,,Box Score,,Philadelphia 76ers,W,,108,86,25,41,W 1,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
